"","i","j","空港i","空港j","航空会社","Price_simulation","Price_observed","Frequency_simulation","Frequency_observed","Probability_simulation","Probability_observed","Demand_simulation","Demand_observed"
"109",25,37,"大阪","福岡","JAC",9940.25812650112,10950,10.7349312265982,710,0.000186235130978313,0.0123090513913455,568.779596110079,37593
"110",25,37,"関西","福岡","JAL",10088.4679179586,10950,4.87986702982216,1110,7.15802353837532e-05,0.0143990329046847,218.612767404108,43976
"111",25,37,"関西","福岡","ANA",10319.6373402823,10950,4.726353805114,1327,7.24773221256513e-05,0.0203566098489437,221.352554640019,62171
"112",25,37,"大阪","佐賀","ANA",16387.8058979798,10950,1,721,4.01416162110982e-06,0.00687470654144895,12.2596269220618,20996
"113",25,37,"新大阪","博多","JR",0,7655,1,1,0.988127787473135,0.823812233677156,3017835.14695498,2516000
"114",25,46,"大阪","那覇","JAL",21840.7334475946,17100,1580.14590425535,428,0.522960470312194,0.141643147911907,519393.356944195,140677
"115",25,46,"大阪","那覇","ANA",21179.3718860679,17100,1291.51413163334,426,0.477037900690389,0.157408684637915,473784.02516978,156335
"116",25,46,"関西","那覇","JAL",69415.9380008953,17100,1,1473,1.34073417669536e-13,0.219305885444618,1.33158902887612e-07,217810
"117",25,46,"関西","那覇","ANA",28048.0658545236,17100,1,1565,1.15514829501701e-06,0.229407790539268,1.1472690284967,227843
"118",25,46,"神戸","那覇","ANA",28551.7955866331,17100,1,1024,3.84264829083494e-09,0.158308824491859,0.00381643758684315,157229
"119",25,46,"神戸","那覇","JTA",17940.816532906,17100,1,743,4.70006339876114e-07,0.0939256669744326,0.466800426631819,93285
"120",37,8,"福岡","新千歳","JAL",21695.1967637053,25550,133.591436526251,729,0.094477494387307,0.515669211239432,22104.1435418431,120647
"121",37,8,"福岡","新千歳","ANA",32814.07950012,25550,635.778378619982,372,0.76236594222238,0.445863003393713,178364.660574233,104315
"122",37,8,"博多","札幌","JR",0,21975,1,1,0.143156563390313,0.0384677853668544,33493.1958839244,9000
"123",37,12,"福岡","仙台","JAL",22146.9800085424,21750,745.423514210087,947,0.570389472329565,0.725025610229962,64588.6222887106,82099
"124",37,12,"福岡","仙台","ANA",20131.5798127529,21750,757.591014718719,485,0.429610527670435,0.274974389770038,48647.3777112894,31137
"125",37,18,"福岡","東京","JAL",20530.3312417042,18350,15006.4385668039,6777,0.606431545973367,0.273697562018623,3426140.53806554,1546302
"126",37,18,"福岡","東京","ANA",17316.8528098989,18350,8621.49567240399,6411,0.390368771856529,0.290259756580645,2205456.30076977,1639873
"127",37,18,"福岡","東京","SKY",9309.27324854021,10850,1,3628,1.23892932137573e-05,0.106448265864544,69.9954677481409,601398
"128",37,18,"福岡","成田","JAL",84180.9322810301,18350,1,790,8.40399505511818e-16,0.0129407466696309,4.74798323590298e-09,73111
"129",37,18,"福岡","成田","ANA",32463.4766380975,18350,1,730,1.08161799998047e-09,0.009301775642276,0.00611078909242168,52552
"130",37,18,"北九州","東京","JAL",89637.2290197407,18350,1,1454,3.4263578283538e-16,0.0218003729064721,1.93578047375469e-09,123165
"131",37,18,"北九州","東京","SFJ",12202.4035253793,14800,1,3777,1.03231324253162e-06,0.0659484069346302,5.83223328618658,372587
"132",37,18,"佐賀","東京","ANA",26165.6105799482,18350,1,1468,3.19603161230218e-08,0.0227775974330554,0.180565367032017,128686
"133",37,18,"博多","東京","JR",0,11475,1,1,0.00318622752171222,0.196825515950124,18001.1467875019,1112000
"134",37,25,"福岡","大阪","JAL",9972.83414767268,10950,49.6083443593455,897,0.00166767344026591,0.0258886874706795,5101.18791785898,79190
"135",37,25,"福岡","大阪","ANA",9980.06036047027,10950,187.268484498346,2581,0.00679314349055605,0.0935879811629477,20779.3088632397,286273
"136",37,25,"福岡","大阪","JAC",9940.32454782144,10950,11.2584773775085,703,0.000201005263893795,0.0125540028736149,614.847966540492,38401
"137",37,25,"福岡","関西","JAL",11655.6626228322,10950,2.38265846816227,1110,3.63267338528827e-05,0.0150389114916807,111.118574746898,46002
"138",37,25,"福岡","関西","ANA",9847.97234268229,10950,4.75712691711447,1328,8.0304501250265e-05,0.0224256382677889,245.640628216892,68597
"139",37,25,"佐賀","大阪","ANA",15602.4959467705,10950,1,717,5.30096868395023e-06,0.0076505501223493,16.2149475734314,23402
"140",37,25,"博多","新大阪","JR",0,7655,1,1,0.991216245601497,0.822854228610939,3031996.68110182,2517000
"141",37,46,"福岡","那覇","JAL",17738.5562926075,13750,2777.16839386128,1833,0.461892130496501,0.305046592619045,302656.666076354,199883
"142",37,46,"福岡","那覇","ANA",18510.3612296334,13750,2641.89824903413,2907,0.517680020262419,0.569556233155387,339211.903997031,373204
"143",37,46,"福岡","那覇","JTA",14704.524111149,13750,63.9453250519482,365,0.00944287413206186,0.0538676604797529,6187.48104653006,35297
"144",37,46,"福岡","那覇","SKY",9164.9246564448,9900,91.1802194026585,594,0.0109849751090183,0.0715295137458146,7197.94888008467,46870
"145",46,18,"那覇","東京","JAL",25792.8859421463,20400,4262.39540693955,4224,0.505984435534942,0.501080469132098,1298363.65134919,1285780
