"","i","j","空港i","空港j","航空会社","Price_simulation","Price_observed","Frequency_simulation","Frequency_observed","Probability_simulation","Probability_observed","Demand_simulation","Demand_observed"
"42",37,18,"福岡","東京","ANA",1.00037799547903e+62,18350,6410.53643713342,6411,0.29025975667761,0.290259757,1639873.00054782,1639873
"43",37,18,"福岡","東京","SKY",1.46534186514358e+302,10850,3629.42297690572,3628,0.106448265910631,0.106448266,601398.000260381,601398
"44",37,18,"福岡","成田","JAL",3.34723515461637e+64,18500,789.556476241971,790,0.0129407469895622,0.012940747,73111.0018075077,73111
"45",37,18,"福岡","成田","ANA",-2.99945102508804e+61,18350,730.343546663504,730,0.00930177599271771,0.009301776,52552.0019798814,52552
"46",37,18,"北九州","東京","JAL",1.24634372541801e+64,18250,1454.18192428932,1454,0.0218003729841432,0.021800373,123165.000438816,123165
"47",37,18,"北九州","東京","SFJ",2.59187481365032e+302,14800,3777.2404720286,3777,0.06594840696311,0.065948407,372587.000160901,372587
"48",37,18,"佐賀","東京","ANA",1.89006930614015e+61,18700,1466.63561262671,1468,0.0227775969885803,0.022777597,128685.99748886,128686
"49",37,18,"博多","東京","JR",11475,11475,1,1,0.196825516,0.196825516,1112000,1112000
"50",37,25,"福岡","大阪","JAL",2.02795970173008e+64,10950,836.060439924729,836,0.025163278159379,0.025163278,76701.9999136306,76702
"51",37,25,"福岡","大阪","ANA",-7.81525185855665e+61,10950,2579.96603277588,2581,0.0939162885375386,0.093916288,286273.001064046,286273
"52",37,25,"福岡","大阪","JAC",3.95979993859472e+303,10950,703.160460995247,703,0.0125980420710749,0.012598042,38400.9990958724,38401
"53",37,25,"福岡","関西","JAL",-4.27765820547835e+64,10950,920.041983475887,920,0.0123998910689579,0.012399891,37797.0007594477,37797
"54",37,25,"福岡","関西","ANA",2.70566137069385e+60,10950,1328.46358522442,1328,0.0225043071218599,0.022504307,68596.9988482538,68597
"55",37,25,"佐賀","大阪","ANA",-3.07793176432543e+61,10950,717.104837295136,717,0.00767738804118976,0.007677388,23401.9992602895,23402
"56",37,25,"博多","新大阪","JR",7655,7655,1,1,0.825740805,0.825740805,2517000,2517000
