"","i","j","空港i","空港j","航空会社","Price_simulation","Price_observed","Frequency_simulation","Frequency_observed","Probability_simulation","Probability_observed","Demand_simulation","Demand_observed"
"38",12,8,"仙台","札幌","JR",0,8400,1,1,0.0428890129569825,0.032155374770893,14671.8595534412,11000
"39",12,18,"仙台","成田","ANA",14186.884919405,9050,285.406831778617,364,0.465061663154145,0.592597559340217,10403.8944664214,13257
"40",12,18,"仙台","成田","IBX",12486.6446500476,9050,468.37986432793,357,0.534938336845855,0.407402440659783,11967.1055335786,9114
"41",12,25,"仙台","大阪","ANA",16301.6792340812,15400,1868.94868071949,2174,0.496403943619058,0.577538372847157,247989.51092166,288522
"42",12,25,"仙台","大阪","JEX",15407.9688656566,15400,2448.18414435418,2174,0.455254568733049,0.404133938651486,227432.435411107,201894
"43",12,25,"仙台","大阪","IBX",12597.5837657327,15400,1110.34729504522,421,0.0483414876478936,0.0183276885013572,24150.0536672335,9156
"44",12,37,"仙台","福岡","JAL",22587.697861727,21750,755.248491708414,946,0.588655711564913,0.737812511177081,65832.9001585736,82514
"45",12,37,"仙台","福岡","ANA",20353.7199763263,21750,759.483077492394,484,0.411344288435087,0.262187488822919,46003.0998414264,29322
"46",18,3,"東京","函館","JAL",14597.1332587803,15700,1095.8396445212,1087,0.397423878392343,0.394088095171577,241832.827425619,239803
"47",18,3,"東京","函館","ANA",14059.948625829,15700,867.956738444611,731,0.343911066785661,0.28982039470765,209270.228050141,176356
"48",18,3,"東京","函館","ADO",10908.316238214,12100,252.94870897385,726,0.0660381528349717,0.18955104428752,40184.2820382331,115342
"49",18,3,"東京","新函館北斗","JR",0,9140,1,1,0.192626901987024,0.126540465833253,117213.662486006,77000
"50",18,8,"東京","新千歳","JAL",15695.8708649729,16750,7246.59668354887,6604,0.398500076030632,0.362870022930999,1926897.70363669,1754613
"51",18,8,"東京","新千歳","ANA",15885.6566371185,16750,6297.54344202529,6078,0.367881127566098,0.354795573291508,1778843.57508605,1715570
"52",18,8,"東京","新千歳","SKY",8578.481164989,10850,772.939171555171,2903,0.0218709590301458,0.0821780974219999,105754.31039135,397362
"53",18,8,"東京","新千歳","ADO",11795.332350708,12950,1252.15407066635,3495,0.0446697358296657,0.124645322307924,215994.968557106,602707
"54",18,8,"成田","新千歳","JAL",15762.4005412369,16750,686.486066624784,638,0.014066991165759,0.0130693042278408,68019.1914751229,63195
"55",18,8,"成田","新千歳","ANA",16135.9212102597,16750,349.615537522731,364,0.00678532051934753,0.00705901671348826,32809.5759915606,34133
"56",18,8,"成田","新千歳","IBX",13413.2931159754,16750,790.590389829849,361,0.00534649337454545,0.00243952073220366,25852.3057474361,11796
"57",18,8,"東京","札幌","JR",0,10500,1,1,0.140879296483807,0.0529431423740367,681204.369114682,256000
"58",18,12,"成田","仙台","ANA",14443.5696414827,9050,271.956666447217,364,0.480164715070355,0.642522368981679,10142.5192764311,13572
"59",18,12,"成田","仙台","IBX",12244.2800405003,9050,521.638039124413,359,0.519835284929645,0.357477631018321,10980.4807235689,7551
"60",18,25,"東京","大阪","JAL",9603.47964448343,11250,3713.02547348845,5463,0.0342386819524807,0.0503481148871244,858605.687075367,1262583
"61",18,25,"東京","大阪","ANA",9541.03379201719,11250,3533.56887347885,5096,0.0366035609447417,0.0528132358067726,917909.91364631,1324401
