"","i","j","207ゾーンi","207ゾーンj","47ゾーンi","47ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","路線距離","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物"
"678",13,42,76,331,17,30,"白河","県南",NA,NA,NA,NA,43.23808517,0,NA,0,1,1,0,0,0,0
"679",12,43,73,341,17,31,"郡山","広島",NA,NA,NA,NA,66.99179767,0,NA,1,7,7,0,0,0,0
"680",12,44,73,342,17,31,"郡山","備後",NA,NA,NA,NA,64.868721,0,NA,0,1,1,0,0,0,0
"681",13,43,76,341,17,31,"白河","広島",NA,NA,NA,NA,68.67748267,0,NA,0,1,1,0,0,0,0
"682",13,44,76,342,17,31,"白河","備後",NA,NA,NA,NA,66.554406,0,NA,0,1,1,0,0,0,0
"683",13,48,76,354,17,32,"白河","岩国",NA,NA,NA,NA,114.4993755,0,NA,0,0,0,0,0,0,0
"684",13,49,76,355,17,32,"白河","徳山",NA,NA,NA,NA,79.2062695,0,NA,0,0,0,0,0,0,0
"685",12,45,73,351,17,32,"郡山","山口",NA,NA,NA,NA,56.47999498,0,NA,0,2,2,0,0,0,0
"686",12,49,73,355,17,32,"郡山","徳山",NA,NA,NA,NA,77.5205845,0,NA,0,0,0,0,0,0,0
"687",12,47,73,353,17,32,"郡山","宇部",NA,NA,NA,NA,25.4791745,0,NA,0,0,0,0,0,0,0
"688",12,48,73,354,17,32,"郡山","岩国",NA,NA,NA,NA,112.8136905,0,NA,0,3,3,0,0,0,0
"689",12,46,73,352,17,32,"郡山","下関",NA,NA,NA,NA,53.0415065,0,NA,1,1,1,0,0,0,0
"690",13,47,76,353,17,32,"白河","宇部",NA,NA,NA,NA,27.1648595,0,NA,0,0,0,0,0,0,0
"691",13,46,76,352,17,32,"白河","下関",NA,NA,NA,NA,54.7271915,0,NA,0,0,0,0,0,0,0
"692",13,45,76,351,17,32,"白河","山口",NA,NA,NA,NA,58.16567998,0,NA,0,1,1,0,0,0,0
"693",13,50,76,401,17,37,"白河","福岡",NA,NA,NA,NA,27.5856645,0,NA,2,2,2,0,0,0,0
"694",12,50,73,401,17,37,"郡山","福岡",NA,NA,NA,NA,25.8999795,0,NA,6,11,11,0,0,0,0
"695",13,51,76,402,17,37,"白河","北九州",NA,NA,NA,NA,68.6833425,0,NA,0,0,0,0,0,0,0
"696",12,51,73,402,17,37,"郡山","北九州",NA,NA,NA,NA,66.9976575,0,NA,3,3,3,0,0,0,0
"697",12,52,73,432,17,41,"郡山","八代・芦北",NA,NA,NA,NA,60.64965,0,NA,0,0,0,0,0,0,0
"698",13,52,76,432,17,41,"白河","八代・芦北",NA,NA,NA,NA,62.335335,0,NA,0,0,0,0,0,0,0
"699",12,54,73,462,17,44,"郡山","川北薩・串木野",NA,NA,NA,NA,57.07767167,0,NA,0,0,0,0,0,0,0
"700",12,53,73,461,17,44,"郡山","鹿児島",NA,NA,NA,NA,47.07350667,0,NA,4,14,14,0,0,0,0
"701",13,53,76,461,17,44,"白河","鹿児島",NA,NA,NA,NA,48.75919167,0,NA,1,2,2,0,0,0,0
"702",13,54,76,462,17,44,"白河","川北薩・串木野",NA,NA,NA,NA,58.76335667,0,NA,0,0,0,0,0,0,0
"703",15,1,93,22,18,10,"栃木・小山","南部",80,14750,1095,585,109.80651281,0,1,0,1,2,685,159.955801104972,242.162983425414,0.665745856353591
"704",14,1,91,22,18,10,"宇都宮","南部",80,14750,1095,585,119.51219133,0,1,0,3,6,685,159.955801104972,242.162983425414,0.665745856353591
"705",16,1,95,22,18,10,"那須","南部",80,14750,1095,585,170.589915,0,1,0,14,15,685,159.955801104972,242.162983425414,0.665745856353591
"706",17,1,101,22,18,10,"前橋・高崎","南部",80,14750,1095,585,136.240156,0,1,0,11,12,685,159.955801104972,242.162983425414,0.665745856353591
"707",28,1,201,22,18,10,"長野","南部",80,14750,1095,585,210.75485,0,1,0,2,24,685,159.955801104972,242.162983425414,0.665745856353591
"708",19,1,111,22,18,10,"浦和","南部",80,14750,1095,585,59.404424,0,1,1,42,59,685,159.955801104972,242.162983425414,0.665745856353591
"709",18,1,104,22,18,10,"沼田・利根","南部",80,14750,1095,585,161.31552,0,1,0,0,0,685,159.955801104972,242.162983425414,0.665745856353591
"710",23,1,144,22,18,10,"小田原","南部",80,14750,1095,585,82.53551817,0,1,0,2,3,685,159.955801104972,242.162983425414,0.665745856353591
"711",20,1,113,22,18,10,"児玉・大里","南部",80,14750,1095,585,97.943996,0,1,0,1,1,685,159.955801104972,242.162983425414,0.665745856353591
"712",21,1,131,22,18,10,"23区","南部",80,14750,1095,585,41.287959,0,1,34,390,405,685,159.955801104972,242.162983425414,0.665745856353591
"713",33,1,223,22,18,10,"東部","南部",80,14750,1095,585,104.75828933,0,1,0,13,14,685,159.955801104972,242.162983425414,0.665745856353591
"714",22,1,141,22,18,10,"横浜","南部",80,14750,1095,585,42.707019,0,1,10,51,59,685,159.955801104972,242.162983425414,0.665745856353591
"715",31,1,221,22,18,10,"中部","南部",80,14750,1095,585,142.1205443,0,1,0,3,3,685,159.955801104972,242.162983425414,0.665745856353591
"716",17,2,101,31,18,11,"前橋・高崎","盛岡",NA,NA,NA,NA,144.933577,0,NA,0,19,22,0,0,0,0
"717",17,3,101,32,18,11,"前橋・高崎","北上中部",NA,NA,NA,NA,117.648699,0,NA,0,6,9,0,0,0,0
"718",17,4,101,33,18,11,"前橋・高崎","両磐",NA,NA,NA,NA,167.689989,0,NA,0,0,1,0,0,0,0
"719",18,2,104,31,18,11,"沼田・利根","盛岡",NA,NA,NA,NA,170.008941,0,NA,0,0,0,0,0,0,0
"720",18,3,104,32,18,11,"沼田・利根","北上中部",NA,NA,NA,NA,142.724063,0,NA,0,0,0,0,0,0,0
"721",18,4,104,33,18,11,"沼田・利根","両磐",NA,NA,NA,NA,192.765353,0,NA,0,0,0,0,0,0,0
"722",19,2,111,31,18,11,"浦和","盛岡",NA,NA,NA,NA,68.097845,0,NA,0,87,118,0,0,0,0
"723",19,3,111,32,18,11,"浦和","北上中部",NA,NA,NA,NA,40.812967,0,NA,0,40,58,0,0,0,0
"724",19,4,111,33,18,11,"浦和","両磐",NA,NA,NA,NA,90.854257,0,NA,0,13,30,0,0,0,0
"725",20,2,113,31,18,11,"児玉・大里","盛岡",NA,NA,NA,NA,106.637417,0,NA,0,5,5,0,0,0,0
"726",20,3,113,32,18,11,"児玉・大里","北上中部",NA,NA,NA,NA,79.352539,0,NA,0,4,5,0,0,0,0
"727",20,4,113,33,18,11,"児玉・大里","両磐",NA,NA,NA,NA,129.393829,0,NA,0,2,2,0,0,0,0
"728",21,2,131,31,18,11,"23区","盛岡",NA,NA,NA,NA,49.98138,0,NA,0,477,519,0,0,0,0
"729",21,3,131,32,18,11,"23区","北上中部",NA,NA,NA,NA,22.696502,0,NA,0,146,161,0,0,0,0
"730",21,4,131,33,18,11,"23区","両磐",NA,NA,NA,NA,72.737792,0,NA,0,64,84,0,0,0,0
"731",28,2,201,31,18,11,"長野","盛岡",NA,NA,NA,NA,219.448271,0,NA,0,3,6,0,0,0,0
"732",28,3,201,32,18,11,"長野","北上中部",NA,NA,NA,NA,192.163393,0,NA,0,1,1,0,0,0,0
"733",28,4,201,33,18,11,"長野","両磐",NA,NA,NA,NA,242.204683,0,NA,0,0,0,0,0,0,0
"734",22,2,141,31,18,11,"横浜","盛岡",NA,NA,NA,NA,51.40044,0,NA,0,57,62,0,0,0,0
"735",22,3,141,32,18,11,"横浜","北上中部",NA,NA,NA,NA,24.115562,0,NA,0,13,19,0,0,0,0
"736",22,4,141,33,18,11,"横浜","両磐",NA,NA,NA,NA,74.156852,0,NA,0,10,13,0,0,0,0
"737",23,2,144,31,18,11,"小田原","盛岡",NA,NA,NA,NA,91.22893917,0,NA,0,5,5,0,0,0,0
"738",23,3,144,32,18,11,"小田原","北上中部",NA,NA,NA,NA,63.94406117,0,NA,0,2,4,0,0,0,0
"739",23,4,144,33,18,11,"小田原","両磐",NA,NA,NA,NA,113.98535117,0,NA,0,0,0,0,0,0,0
"740",31,2,221,31,18,11,"中部","盛岡",NA,NA,NA,NA,150.8139653,0,NA,0,7,9,0,0,0,0
"741",31,3,221,32,18,11,"中部","北上中部",NA,NA,NA,NA,123.5290873,0,NA,0,0,0,0,0,0,0
"742",31,4,221,33,18,11,"中部","両磐",NA,NA,NA,NA,173.5703773,0,NA,0,0,0,0,0,0,0
"743",33,2,223,31,18,11,"東部","盛岡",NA,NA,NA,NA,113.45171033,0,NA,0,2,2,0,0,0,0
"744",33,3,223,32,18,11,"東部","北上中部",NA,NA,NA,NA,86.16683233,0,NA,0,4,5,0,0,0,0
"745",33,4,223,33,18,11,"東部","両磐",NA,NA,NA,NA,136.20812233,0,NA,0,1,1,0,0,0,0
"746",15,2,93,31,18,11,"栃木・小山","盛岡",NA,NA,NA,NA,118.49993381,0,NA,0,1,2,0,0,0,0
"747",15,3,93,32,18,11,"栃木・小山","北上中部",NA,NA,NA,NA,91.21505581,0,NA,0,4,6,0,0,0,0
"748",15,4,93,33,18,11,"栃木・小山","両磐",NA,NA,NA,NA,141.25634581,0,NA,0,0,1,0,0,0,0
"749",16,4,95,33,18,11,"那須","両磐",NA,NA,NA,NA,202.039748,0,NA,0,0,5,0,0,0,0
"750",14,2,91,31,18,11,"宇都宮","盛岡",NA,NA,NA,NA,128.20561233,0,NA,0,9,20,0,0,0,0
"751",14,4,91,33,18,11,"宇都宮","両磐",NA,NA,NA,NA,150.96202433,0,NA,0,1,6,0,0,0,0
"752",16,3,95,32,18,11,"那須","北上中部",NA,NA,NA,NA,151.998458,0,NA,0,1,4,0,0,0,0
"753",16,2,95,31,18,11,"那須","盛岡",NA,NA,NA,NA,179.283336,0,NA,0,4,10,0,0,0,0
"754",14,3,91,32,18,11,"宇都宮","北上中部",NA,NA,NA,NA,100.92073433,0,NA,0,5,16,0,0,0,0
"755",23,9,144,63,18,12,"小田原","米沢",60,9050,1460,270,135.30412217,0,2,0,1,1,435,61.9986263736264,0,0.777472527472527
"756",31,6,221,43,18,12,"中部","古川",60,9050,1460,270,185.6744103,0,2,0,1,2,435,61.9986263736264,0,0.777472527472527
"757",31,5,221,41,18,12,"中部","仙台",60,9050,1460,270,134.8876763,0,2,2,22,23,435,61.9986263736264,0,0.777472527472527
"758",17,10,101,64,18,12,"前橋・高崎","新庄",60,9050,1460,270,202.222535,0,2,0,0,1,435,61.9986263736264,0,0.777472527472527
"759",20,10,113,64,18,12,"児玉・大里","新庄",60,9050,1460,270,163.926375,0,2,0,0,1,435,61.9986263736264,0,0.777472527472527
"760",14,6,91,43,18,12,"宇都宮","古川",60,9050,1460,270,163.06605733,0,2,0,0,20,435,61.9986263736264,0,0.777472527472527
"761",17,9,101,63,18,12,"前橋・高崎","米沢",60,9050,1460,270,189.00876,0,2,0,6,11,435,61.9986263736264,0,0.777472527472527
"762",20,11,113,71,18,12,"児玉・大里","福島",60,9050,1460,270,127.4002585,0,2,0,3,24,435,61.9986263736264,0,0.777472527472527
"763",21,11,131,71,18,12,"23区","福島",60,9050,1460,270,70.7442215,0,2,0,352,525,435,61.9986263736264,0,0.777472527472527
"764",21,10,131,64,18,12,"23区","新庄",60,9050,1460,270,107.270338,0,2,0,54,58,435,61.9986263736264,0,0.777472527472527
"765",23,5,144,41,18,12,"小田原","仙台",60,9050,1460,270,75.30265017,0,2,0,10,14,435,61.9986263736264,0,0.777472527472527
"766",21,9,131,63,18,12,"23区","米沢",60,9050,1460,270,94.056563,0,2,0,135,162,435,61.9986263736264,0,0.777472527472527
"767",16,11,95,71,18,12,"那須","福島",60,9050,1460,270,200.0461775,0,2,0,2,141,435,61.9986263736264,0,0.777472527472527
"768",16,10,95,64,18,12,"那須","新庄",60,9050,1460,270,236.572294,0,2,0,0,1,435,61.9986263736264,0,0.777472527472527
"769",15,11,93,71,18,12,"栃木・小山","福島",60,9050,1460,270,139.26277531,0,2,0,24,42,435,61.9986263736264,0,0.777472527472527
"770",17,5,101,41,18,12,"前橋・高崎","仙台",60,9050,1460,270,129.007288,0,2,0,28,75,435,61.9986263736264,0,0.777472527472527
"771",33,10,223,64,18,12,"東部","新庄",60,9050,1460,270,170.74066833,0,2,0,1,1,435,61.9986263736264,0,0.777472527472527
"772",33,11,223,71,18,12,"東部","福島",60,9050,1460,270,134.21455183,0,2,0,7,12,435,61.9986263736264,0,0.777472527472527
"773",23,10,144,64,18,12,"小田原","新庄",60,9050,1460,270,148.51789717,0,2,0,1,1,435,61.9986263736264,0,0.777472527472527
"774",17,11,101,71,18,12,"前橋・高崎","福島",60,9050,1460,270,165.6964185,0,2,0,11,29,435,61.9986263736264,0,0.777472527472527
"775",16,6,95,43,18,12,"那須","古川",60,9050,1460,270,214.143781,0,2,0,0,9,435,61.9986263736264,0,0.777472527472527
"776",22,10,141,64,18,12,"横浜","新庄",60,9050,1460,270,108.689398,0,2,1,2,2,435,61.9986263736264,0,0.777472527472527
"777",33,9,223,63,18,12,"東部","米沢",60,9050,1460,270,157.52689333,0,2,0,2,2,435,61.9986263736264,0,0.777472527472527
"778",21,5,131,41,18,12,"23区","仙台",60,9050,1460,270,34.055091,0,2,1,1,295,435,61.9986263736264,0,0.777472527472527
"779",23,6,144,43,18,12,"小田原","古川",60,9050,1460,270,126.08938417,0,2,0,3,4,435,61.9986263736264,0,0.777472527472527
"780",14,11,91,71,18,12,"宇都宮","福島",60,9050,1460,270,148.96845383,0,2,0,16,108,435,61.9986263736264,0,0.777472527472527
"781",31,11,221,71,18,12,"中部","福島",60,9050,1460,270,171.5768068,0,2,0,1,1,435,61.9986263736264,0,0.777472527472527
"782",18,9,104,63,18,12,"沼田・利根","米沢",60,9050,1460,270,214.084124,0,2,0,0,0,435,61.9986263736264,0,0.777472527472527
"783",19,9,111,63,18,12,"浦和","米沢",60,9050,1460,270,112.173028,0,2,0,29,47,435,61.9986263736264,0,0.777472527472527
"784",18,6,104,43,18,12,"沼田・利根","古川",60,9050,1460,270,204.869386,0,2,0,0,0,435,61.9986263736264,0,0.777472527472527
"785",20,9,113,63,18,12,"児玉・大里","米沢",60,9050,1460,270,150.7126,0,2,0,0,4,435,61.9986263736264,0,0.777472527472527
"786",14,9,91,63,18,12,"宇都宮","米沢",60,9050,1460,270,172.28079533,0,2,0,2,11,435,61.9986263736264,0,0.777472527472527
"787",15,6,93,43,18,12,"栃木・小山","古川",60,9050,1460,270,153.36037881,0,2,0,1,4,435,61.9986263736264,0,0.777472527472527
"788",22,6,141,43,18,12,"横浜","古川",60,9050,1460,270,86.260885,0,2,0,17,31,435,61.9986263736264,0,0.777472527472527
"789",17,6,101,43,18,12,"前橋・高崎","古川",60,9050,1460,270,179.794022,0,2,0,0,3,435,61.9986263736264,0,0.777472527472527
"790",16,9,95,63,18,12,"那須","米沢",60,9050,1460,270,223.358519,0,2,0,1,27,435,61.9986263736264,0,0.777472527472527
"791",22,9,141,63,18,12,"横浜","米沢",60,9050,1460,270,95.475623,0,2,0,26,30,435,61.9986263736264,0,0.777472527472527
"792",18,5,104,41,18,12,"沼田・利根","仙台",60,9050,1460,270,154.082652,0,2,0,2,4,435,61.9986263736264,0,0.777472527472527
"793",19,6,111,43,18,12,"浦和","古川",60,9050,1460,270,102.95829,0,2,0,10,40,435,61.9986263736264,0,0.777472527472527
"794",16,5,95,41,18,12,"那須","仙台",60,9050,1460,270,163.357047,0,2,0,11,161,435,61.9986263736264,0,0.777472527472527
"795",15,5,93,41,18,12,"栃木・小山","仙台",60,9050,1460,270,102.57364481,0,2,0,60,82,435,61.9986263736264,0,0.777472527472527
"796",33,5,223,41,18,12,"東部","仙台",60,9050,1460,270,97.52542133,0,2,0,30,34,435,61.9986263736264,0,0.777472527472527
"797",20,5,113,41,18,12,"児玉・大里","仙台",60,9050,1460,270,90.711128,0,2,0,9,23,435,61.9986263736264,0,0.777472527472527
"798",21,6,131,43,18,12,"23区","古川",60,9050,1460,270,84.841825,0,2,0,134,161,435,61.9986263736264,0,0.777472527472527
"799",14,10,91,64,18,12,"宇都宮","新庄",60,9050,1460,270,185.49457033,0,2,0,0,0,435,61.9986263736264,0,0.777472527472527
"800",15,10,93,64,18,12,"栃木・小山","新庄",60,9050,1460,270,175.78889181,0,2,0,0,1,435,61.9986263736264,0,0.777472527472527
"801",33,6,223,43,18,12,"東部","古川",60,9050,1460,270,148.31215533,0,2,0,7,14,435,61.9986263736264,0,0.777472527472527
"802",31,9,221,63,18,12,"中部","米沢",60,9050,1460,270,194.8891483,0,2,0,2,2,435,61.9986263736264,0,0.777472527472527
"803",22,5,141,41,18,12,"横浜","仙台",60,9050,1460,270,35.474151,0,2,0,274,331,435,61.9986263736264,0,0.777472527472527
"804",28,10,201,64,18,12,"長野","新庄",60,9050,1460,270,276.737229,0,2,0,0,0,435,61.9986263736264,0,0.777472527472527
"805",28,6,201,43,18,12,"長野","古川",60,9050,1460,270,254.308716,0,2,0,1,1,435,61.9986263736264,0,0.777472527472527
"806",31,10,221,64,18,12,"中部","新庄",60,9050,1460,270,208.1029233,0,2,0,2,2,435,61.9986263736264,0,0.777472527472527
"807",28,5,201,41,18,12,"長野","仙台",60,9050,1460,270,203.521982,0,2,0,6,13,435,61.9986263736264,0,0.777472527472527
"808",23,11,144,71,18,12,"小田原","福島",60,9050,1460,270,111.99178067,0,2,0,4,12,435,61.9986263736264,0,0.777472527472527
"809",14,5,91,41,18,12,"宇都宮","仙台",60,9050,1460,270,112.27932333,0,2,0,69,241,435,61.9986263736264,0,0.777472527472527
"810",20,6,113,43,18,12,"児玉・大里","古川",60,9050,1460,270,141.497862,0,2,0,0,1,435,61.9986263736264,0,0.777472527472527
"811",18,10,104,64,18,12,"沼田・利根","新庄",60,9050,1460,270,227.297899,0,2,0,0,0,435,61.9986263736264,0,0.777472527472527
"812",22,11,141,71,18,12,"横浜","福島",60,9050,1460,270,72.1632815,0,2,0,56,79,435,61.9986263736264,0,0.777472527472527
"813",18,11,104,71,18,12,"沼田・利根","福島",60,9050,1460,270,190.7717825,0,2,0,0,4,435,61.9986263736264,0,0.777472527472527
"814",15,9,93,63,18,12,"栃木・小山","米沢",60,9050,1460,270,162.57511681,0,2,0,2,4,435,61.9986263736264,0,0.777472527472527
"815",19,5,111,41,18,12,"浦和","仙台",60,9050,1460,270,52.171556,0,2,0,265,505,435,61.9986263736264,0,0.777472527472527
"816",19,10,111,64,18,12,"浦和","新庄",60,9050,1460,270,125.386803,0,2,0,10,65,435,61.9986263736264,0,0.777472527472527
"817",28,11,201,71,18,12,"長野","福島",60,9050,1460,270,240.2111125,0,2,0,2,9,435,61.9986263736264,0,0.777472527472527
"818",28,9,201,63,18,12,"長野","米沢",60,9050,1460,270,263.523454,0,2,0,0,0,435,61.9986263736264,0,0.777472527472527
"819",19,11,111,71,18,12,"浦和","福島",60,9050,1460,270,88.8606865,0,2,0,86,215,435,61.9986263736264,0,0.777472527472527
"820",15,7,93,51,18,13,"栃木・小山","秋田臨海",70,12300,2555,660,102.61218481,0,2,0,0,0,555,253.502156732015,456.828297690377,1.7961061166552
"821",23,7,144,51,18,13,"小田原","秋田臨海",70,12300,2555,660,75.34119017,0,2,1,1,1,555,253.502156732015,456.828297690377,1.7961061166552
"822",19,7,111,51,18,13,"浦和","秋田臨海",70,12300,2555,660,52.210096,0,2,6,75,100,555,253.502156732015,456.828297690377,1.7961061166552
"823",14,7,91,51,18,13,"宇都宮","秋田臨海",70,12300,2555,660,112.31786333,0,2,0,1,13,555,253.502156732015,456.828297690377,1.7961061166552
"824",31,7,221,51,18,13,"中部","秋田臨海",70,12300,2555,660,134.9262163,0,2,0,2,7,555,253.502156732015,456.828297690377,1.7961061166552
"825",28,7,201,51,18,13,"長野","秋田臨海",70,12300,2555,660,203.560522,0,2,1,4,4,555,253.502156732015,456.828297690377,1.7961061166552
"826",33,7,223,51,18,13,"東部","秋田臨海",70,12300,2555,660,97.56396133,0,2,1,7,13,555,253.502156732015,456.828297690377,1.7961061166552
"827",22,7,141,51,18,13,"横浜","秋田臨海",70,12300,2555,660,35.512691,0,2,21,40,82,555,253.502156732015,456.828297690377,1.7961061166552
"828",18,7,104,51,18,13,"沼田・利根","秋田臨海",70,12300,2555,660,154.121192,0,2,0,0,0,555,253.502156732015,456.828297690377,1.7961061166552
"829",17,7,101,51,18,13,"前橋・高崎","秋田臨海",70,12300,2555,660,129.045828,0,2,4,15,23,555,253.502156732015,456.828297690377,1.7961061166552
"830",16,7,95,51,18,13,"那須","秋田臨海",70,12300,2555,660,163.395587,0,2,0,0,2,555,253.502156732015,456.828297690377,1.7961061166552
"831",21,7,131,51,18,13,"23区","秋田臨海",70,12300,2555,660,34.093631,0,2,137,309,348,555,253.502156732015,456.828297690377,1.7961061166552
"832",20,7,113,51,18,13,"児玉・大里","秋田臨海",70,12300,2555,660,90.749668,0,2,0,3,4,555,253.502156732015,456.828297690377,1.7961061166552
"833",14,8,91,61,18,15,"宇都宮","山形",60,9100,365,80,114.35762433,0,1,0,36,55,441,159.275482093664,41.1184573002755,0.56198347107438
"834",20,8,113,61,18,15,"児玉・大里","山形",60,9100,365,80,92.789429,0,1,0,2,6,441,159.275482093664,41.1184573002755,0.56198347107438
"835",17,8,101,61,18,15,"前橋・高崎","山形",60,9100,365,80,131.085589,0,1,0,4,12,441,159.275482093664,41.1184573002755,0.56198347107438
"836",19,8,111,61,18,15,"浦和","山形",60,9100,365,80,54.249857,0,1,0,52,128,441,159.275482093664,41.1184573002755,0.56198347107438
"837",15,8,93,61,18,15,"栃木・小山","山形",60,9100,365,80,104.65194581,0,1,0,19,39,441,159.275482093664,41.1184573002755,0.56198347107438
"838",31,8,221,61,18,15,"中部","山形",60,9100,365,80,136.9659773,0,1,0,8,10,441,159.275482093664,41.1184573002755,0.56198347107438
"839",23,8,144,61,18,15,"小田原","山形",60,9100,365,80,77.38095117,0,1,0,10,11,441,159.275482093664,41.1184573002755,0.56198347107438
"840",16,8,95,61,18,15,"那須","山形",60,9100,365,80,165.435348,0,1,0,0,26,441,159.275482093664,41.1184573002755,0.56198347107438
"841",22,8,141,61,18,15,"横浜","山形",60,9100,365,80,37.552452,0,1,1,47,62,441,159.275482093664,41.1184573002755,0.56198347107438
"842",18,8,104,61,18,15,"沼田・利根","山形",60,9100,365,80,156.160953,0,1,0,0,1,441,159.275482093664,41.1184573002755,0.56198347107438
"843",33,8,223,61,18,15,"東部","山形",60,9100,365,80,99.60372233,0,1,0,6,8,441,159.275482093664,41.1184573002755,0.56198347107438
"844",28,8,201,61,18,15,"長野","山形",60,9100,365,80,205.600283,0,1,0,6,8,441,159.275482093664,41.1184573002755,0.56198347107438
"845",21,8,131,61,18,15,"23区","山形",60,9100,365,80,36.133392,0,1,24,422,511,441,159.275482093664,41.1184573002755,0.56198347107438
"846",17,12,101,73,18,17,"前橋・高崎","郡山",NA,NA,NA,NA,135.5845885,0,NA,0,5,31,0,0,0,0
"847",17,13,101,76,18,17,"前橋・高崎","白河",NA,NA,NA,NA,137.2702735,0,NA,0,3,19,0,0,0,0
"848",18,12,104,73,18,17,"沼田・利根","郡山",NA,NA,NA,NA,160.6599525,0,NA,0,5,8,0,0,0,0
"849",18,13,104,76,18,17,"沼田・利根","白河",NA,NA,NA,NA,162.3456375,0,NA,0,0,0,0,0,0,0
"850",19,12,111,73,18,17,"浦和","郡山",NA,NA,NA,NA,58.7488565,0,NA,0,161,375,0,0,0,0
"851",19,13,111,76,18,17,"浦和","白河",NA,NA,NA,NA,60.4345415,0,NA,0,83,202,0,0,0,0
"852",20,12,113,73,18,17,"児玉・大里","郡山",NA,NA,NA,NA,97.2884285,0,NA,0,7,30,0,0,0,0
"853",20,13,113,76,18,17,"児玉・大里","白河",NA,NA,NA,NA,98.9741135,0,NA,0,0,13,0,0,0,0
"854",21,12,131,73,18,17,"23区","郡山",NA,NA,NA,NA,40.6323915,0,NA,0,607,852,0,0,0,0
"855",21,13,131,76,18,17,"23区","白河",NA,NA,NA,NA,42.3180765,0,NA,0,232,308,0,0,0,0
"856",22,12,141,73,18,17,"横浜","郡山",NA,NA,NA,NA,42.0514515,0,NA,0,62,94,0,0,0,0
"857",22,13,141,76,18,17,"横浜","白河",NA,NA,NA,NA,43.7371365,0,NA,0,41,59,0,0,0,0
"858",23,12,144,73,18,17,"小田原","郡山",NA,NA,NA,NA,81.87995067,0,NA,0,6,10,0,0,0,0
"859",23,13,144,76,18,17,"小田原","白河",NA,NA,NA,NA,83.56563567,0,NA,0,0,1,0,0,0,0
"860",31,12,221,73,18,17,"中部","郡山",NA,NA,NA,NA,141.4649768,0,NA,0,1,2,0,0,0,0
"861",31,13,221,76,18,17,"中部","白河",NA,NA,NA,NA,143.1506618,0,NA,0,0,0,0,0,0,0
"862",33,12,223,73,18,17,"東部","郡山",NA,NA,NA,NA,104.10272183,0,NA,0,9,14,0,0,0,0
"863",33,13,223,76,18,17,"東部","白河",NA,NA,NA,NA,105.78840683,0,NA,0,1,3,0,0,0,0
"864",28,12,201,73,18,17,"長野","郡山",NA,NA,NA,NA,210.0992825,0,NA,0,5,9,0,0,0,0
"865",28,13,201,76,18,17,"長野","白河",NA,NA,NA,NA,211.7849675,0,NA,0,0,2,0,0,0,0
"866",14,12,91,73,18,17,"宇都宮","郡山",NA,NA,NA,NA,118.85662383,0,NA,0,54,290,0,0,0,0
"867",15,13,93,76,18,17,"栃木・小山","白河",NA,NA,NA,NA,110.83663031,0,NA,0,6,43,0,0,0,0
"868",16,12,95,73,18,17,"那須","郡山",NA,NA,NA,NA,169.9343475,0,NA,0,8,761,0,0,0,0
"869",14,13,91,76,18,17,"宇都宮","白河",NA,NA,NA,NA,120.54230883,0,NA,0,0,226,0,0,0,0
"870",16,13,95,76,18,17,"那須","白河",NA,NA,NA,NA,171.6200325,0,NA,0,0,0,0,0,0,0
"871",15,12,93,73,18,17,"栃木・小山","郡山",NA,NA,NA,NA,109.15094531,0,NA,0,20,86,0,0,0,0
"872",17,17,101,101,18,18,"前橋・高崎","前橋・高崎",NA,NA,NA,NA,227.432614,0,NA,0,0,0,0,0,0,0
"873",17,18,101,104,18,18,"前橋・高崎","沼田・利根",NA,NA,NA,NA,252.507978,0,NA,0,0,0,0,0,0,0
"874",17,19,101,111,18,18,"前橋・高崎","浦和",NA,NA,NA,NA,150.596882,0,NA,0,362,363,0,0,0,0
"875",17,20,101,113,18,18,"前橋・高崎","児玉・大里",NA,NA,NA,NA,189.136454,0,NA,0,13,13,0,0,0,0
"876",17,21,101,131,18,18,"前橋・高崎","23区",NA,NA,NA,NA,132.480417,0,NA,0,0,109,0,0,0,0
"877",17,22,101,141,18,18,"前橋・高崎","横浜",NA,NA,NA,NA,133.899477,0,NA,0,89,332,0,0,0,0
"878",17,23,101,144,18,18,"前橋・高崎","小田原",NA,NA,NA,NA,173.72797617,0,NA,0,1,19,0,0,0,0
"879",17,28,101,201,18,18,"前橋・高崎","長野",NA,NA,NA,NA,301.947308,0,NA,0,50,490,0,0,0,0
"880",23,15,144,93,18,18,"小田原","栃木・小山",NA,NA,NA,NA,147.29433298,0,NA,0,1,5,0,0,0,0
"881",23,16,144,95,18,18,"小田原","那須",NA,NA,NA,NA,208.07773517,0,NA,0,2,10,0,0,0,0
"882",17,31,101,221,18,18,"前橋・高崎","中部",NA,NA,NA,NA,233.3130023,0,NA,0,15,21,0,0,0,0
"883",17,33,101,223,18,18,"前橋・高崎","東部",NA,NA,NA,NA,195.95074733,0,NA,0,28,74,0,0,0,0
"884",17,14,101,91,18,18,"前橋・高崎","宇都宮",NA,NA,NA,NA,210.70464933,0,NA,0,36,915,0,0,0,0
