"","i","j","空港i","空港j","航空会社","Price_simulation","Price_observed","Frequency_simulation","Frequency_observed","Probability_simulation","Probability_observed","Demand_simulation","Demand_observed"
"56",18,8,"成田","新千歳","IBX",13286.9825753196,16750,1,361,8.35784871072822e-09,0.00243952073220366,0.0404133410674862,11796
"57",18,8,"東京","札幌","JR",0,11390,1,1,3.97467148544799e-05,0.0529431423740367,192.190311086195,256000
"58",18,12,"成田","仙台","ANA",12353.4771126901,9050,298.777553254013,364,0.527519478017556,0.642522368981679,11142.7939341648,13572
"59",18,12,"成田","仙台","IBX",11575.0882484453,9050,474.119053008796,359,0.472480521982444,0.357477631018321,9980.20606583516,7551
"60",18,25,"東京","大阪","JAL",14465.0744680912,11250,64408.5744745098,5463,0.593926627272375,0.0503481148871244,14893937.2312667,1262583
"61",18,25,"東京","大阪","ANA",11238.4584769278,11250,34560.979674567,5096,0.358010547161778,0.0528132358067726,8977854.11987203,1324401
"62",18,25,"東京","関西","JAL",28146.8709565592,11250,1,2281,5.79339411687782e-08,0.00994773471505797,1.45281326632957,249460
"63",18,25,"東京","関西","ANA",13112.5444823203,11250,66.1855957425557,1617,0.000395587236369,0.00966241425531998,9920.167235183,242305
"64",18,25,"東京","関西","SFJ",9683.46652632056,10350,1.61489847366704,1455,6.66745178122474e-06,0.00600776023797999,167.20012836959,150657
"65",18,25,"成田","大阪","JAL",20028.992899246,11250,1,729,1.17589926785862e-06,0.00419307426155835,29.4881035494422,105150
"66",18,25,"成田","大阪","ANA",12260.8324140691,11250,23.3899658732856,637,0.000128561642177385,0.00349925306253929,3223.94878595068,87751
"67",18,25,"東京","神戸","JAL",16963.7299978697,11250,1,727,5.18146703208151e-06,0.00479286532164488,129.935990740332,120191
"68",18,25,"東京","神戸","ANA",13319.6523870499,11250,37.6977089199812,816,0.00021130270652644,0.00457075002314864,5298.85191754216,114621
"69",18,25,"東京","神戸","SKY",7404.32573443158,5700,6.05863920116602,1895,3.30132996820334e-05,0.0103260485098217,827.87669500413,258947
"70",18,25,"東京","新大阪","JR",0,7225,1,1,0.0472812779290695,0.843838748919032,1185675.72719162,21161000
"71",18,37,"東京","福岡","JAL",17352.706298083,18350,9756.19539266593,6779,0.393095902414856,0.273188707821163,2196581.77239168,1526552
"72",18,37,"東京","福岡","ANA",20381.7909317924,18350,13376.5635556073,6414,0.598825913644321,0.287233511390588,3346181.11933084,1605033
"73",18,37,"東京","福岡","SKY",9306.64515973018,10850,1.06645457788037,3631,3.10145863363689e-05,0.10554764461731,173.306500032755,589790
"74",18,37,"成田","福岡","JAL",42318.4563225547,18350,1,787,2.8640683848168e-10,0.012240906830344,0.0016004136319723,68401
"75",18,37,"成田","福岡","ANA",31283.7681275449,18350,1,729,3.71203271778072e-09,0.00880544991564814,0.0207424787597851,49204
